crossed	VBD
her	PRP$
face	NN
.	.

The	DT
girl	NN
saw	VBD
it	PRP
,	,
and	CC
added	VBD
quickly	RB
,	,
--	:
``	``
I	PRP
have	VBP
not	RB
seen	VBN
Hugh	NNP
the	DT
day	NN
,	,
Deb	NNP
.	.

The	DT
old	JJ
man	NN
says	VBZ
his	PRP$
watch	NN
lasts	VBZ
till	IN
the	DT
mornin	NN
'	''
.	.
''	''

The	DT
woman	NN
sprang	VBD
up	RP
,	,
and	CC
hastily	RB
began	VBD
to	TO
arrange	VB
some	DT
bread	NN
and	CC
flitch	NN
in	IN
a	DT
tin	NN
pail	NN
,	,
and	CC
to	TO
pour	VB
her	PRP$
own	JJ
measure	NN
of	IN
ale	NN
into	IN
a	DT
bottle	NN
.	.

Tying	VBG
on	IN
her	PRP$
bonnet	NN
,	,
she	PRP
blew	VBD
out	RP
the	DT
candle	NN
.	.

``	``
Lay	NN
ye	PRP
down	RB
,	,
Janey	NNP
dear	RB
,	,
''	''
she	PRP
said	VBD
,	,
gently	RB
,	,
covering	VBG
her	PRP$
with	IN
the	DT
old	JJ
rags	NNS
.	.

``	``
Hur	NNP
can	MD
eat	VB
the	DT
potatoes	NNS
,	,
if	IN
hur	NN
's	POS
hungry	JJ
.	.

``	``
Where	WRB
are	VBP
ye	PRP
goin	NN
'	''
,	,
Deb	NNP
?	.

The	DT
rain	NN
's	POS
sharp	JJ
.	.
''	''

``	``
To	TO
the	DT
mill	NN
,	,
with	IN
Hugh	NNP
's	POS
supper	NN
.	.
''	''

``	``
Let	VB
him	PRP
bide	VB
till	IN
th	DT
'	''
morn	NN
.	.

Sit	NNP
ye	PRP
down	RB
.	.
''	''

``	``
No	UH
,	,
no	DT
,	,
''	''
--	:
sharply	RB
pushing	VBG
her	PRP$
off	RP
.	.

``	``
The	DT
boy	NN
'll	MD
starve	VB
.	.
''	''

She	PRP
hurried	VBD
from	IN
the	DT
cellar	NN
,	,
while	IN
the	DT
child	NN
wearily	RB
coiled	VBD
herself	PRP
up	RP
for	IN
sleep	NN
.	.

The	DT
rain	NN
was	VBD
falling	VBG
heavily	RB
,	,
as	IN
the	DT
woman	NN
,	,
pail	NN
in	IN
hand	NN
,	,
emerged	VBD
from	IN
the	DT
mouth	NN
of	IN
the	DT
alley	NN
,	,
and	CC
turned	VBD
down	RP
the	DT
narrow	JJ
street	NN
,	,
that	WDT
stretched	VBD
out	RP
,	,
long	JJ
and	CC
black	JJ
,	,
miles	NNS
before	IN
her	PRP
.	.

Here	RB
and	CC
there	RB
a	DT
flicker	NN
of	IN
gas	NN
lighted	VBD
an	DT
uncertain	JJ
space	NN
of	IN
muddy	JJ
footwalk	NN
and	CC
gutter	NN
;	:
the	DT
long	JJ
rows	NNS
of	IN
houses	NNS
,	,
except	IN
an	DT
occasional	JJ
lager-bier	NN
shop	NN
,	,
were	VBD
closed	VBN
;	:
now	RB
and	CC
then	RB
she	PRP
met	VBD
a	DT
band	NN
of	IN
millhands	NNS
skulking	VBG
to	TO
or	CC
from	IN
their	PRP$
work	NN
.	.

Not	RB
many	JJ
even	RB
of	IN
the	DT
inhabitants	NNS
of	IN
a	DT
manufacturing	NN
town	NN
know	VBP
the	DT
vast	JJ
machinery	NN
of	IN
system	NN
by	IN
which	WDT
the	DT
bodies	NNS
of	IN
workmen	NNS
are	VBP
governed	VBN
,	,
that	IN
goes	VBZ
on	IN
unceasingly	RB
from	IN
year	NN
to	TO
year	NN
.	.

The	DT
hands	NNS
of	IN
each	DT
mill	NN
are	VBP
divided	VBN
into	IN
watches	NNS
that	WDT
relieve	VBP
each	DT
other	JJ
as	IN
regularly	RB
as	IN
the	DT
sentinels	NNS
of	IN
an	DT
army	NN
.	.

By	IN
night	NN
and	CC
day	NN
the	DT
work	NN
goes	VBZ
on	IN
,	,
the	DT
unsleeping	JJ
engines	NNS
groan	VB
and	CC
shriek	VB
,	,
the	DT
fiery	NN
pools	NNS
of	IN
metal	NN
boil	NN
and	CC
surge	NN
.	.

Only	RB
for	IN
a	DT
day	NN
in	IN
the	DT
week	NN
,	,
in	IN
half-courtesy	NN
to	TO
public	JJ
censure	NN
,	,
the	DT
fires	NNS
are	VBP
partially	RB
veiled	VBN
;	:
but	CC
as	RB
soon	RB
as	IN
the	DT
clock	NN
strikes	VBZ
midnight	NN
,	,
the	DT
great	JJ
furnaces	NNS
break	VBP
forth	RP
with	IN
renewed	VBN
fury	NN
,	,
the	DT
clamor	NN
begins	VBZ
with	IN
fresh	JJ
,	,
breathless	JJ
vigor	NN
,	,
the	DT
engines	NNS
sob	VBP
and	CC
shriek	VBP
like	IN
``	``
gods	NNS
in	IN
pain	NN
.	.
''	''

As	IN
Deborah	NNP
hurried	VBD
down	RP
through	IN
the	DT
heavy	JJ
rain	NN
,	,
the	DT
noise	NN
of	IN
these	DT
thousand	CD
engines	NNS
sounded	VBD
through	IN
the	DT
sleep	NN
and	CC
shadow	NN
of	IN
the	DT
city	NN
like	IN
far-off	JJ
thunder	NN
.	.

The	DT
mill	NN
to	TO
which	WDT
she	PRP
was	VBD
going	VBG
lay	VBN
on	IN
the	DT
river	NN
,	,
a	DT
mile	NN
below	IN
the	DT
city-limits	NNS
.	.

It	PRP
was	VBD
far	RB
,	,
and	CC
she	PRP
was	VBD
weak	JJ
,	,
aching	VBG
from	IN
standing	VBG
twelve	CD
hours	NNS
at	IN
the	DT
spools	NNS
.	.

Yet	CC
it	PRP
was	VBD
her	PRP$
almost	RB
nightly	JJ
walk	NN
to	TO
take	VB
this	DT
man	NN
his	PRP$
supper	NN
,	,
though	RB
at	IN
every	DT
square	NN
she	PRP
sat	VBD
down	IN
to	TO
rest	VB
,	,
and	CC
she	PRP
knew	VBD
she	PRP
should	MD
receive	VB
small	JJ
word	NN
of	IN
thanks	NNS
.	.

Perhaps	RB
,	,
if	IN
she	PRP
had	VBD
possessed	VBN
an	DT
artist	NN
's	POS
eye	NN
,	,
the	DT
picturesque	JJ
oddity	NN
of	IN
the	DT
scene	NN
might	MD
have	VB
made	VBN
her	PRP$
step	NN
stagger	NN
less	RBR
,	,
and	CC
the	DT
path	NN
seem	VBP
shorter	JJR
;	:
but	CC
to	TO
her	PRP$
the	DT
mills	NNS
were	VBD
only	RB
``	``
summat	JJ
deilish	NN
to	TO
look	VB
at	IN
by	IN
night	NN
.	.
''	''

The	DT
road	NN
leading	VBG
to	TO
the	DT
mills	NNS
had	VBD
been	VBN
quarried	VBN
from	IN
the	DT
solid	JJ
rock	NN
,	,
which	WDT
rose	VBD
abrupt	JJ
and	CC
bare	JJ
on	IN
one	CD
side	NN
of	IN
the	DT
cinder-covered	JJ
road	NN
,	,
while	IN
the	DT
river	NN
,	,
sluggish	JJ
and	CC
black	JJ
,	,
crept	VBD
past	NN
on	IN
the	DT
other	JJ
.	.

The	DT
mills	NNS
for	IN
rolling	VBG
iron	NN
are	VBP
simply	RB
immense	JJ
tent-like	JJ
roofs	NNS
,	,
covering	VBG
acres	NNS
of	IN
ground	NN
,	,
open	JJ
on	IN
every	DT
side	NN
.	.

Beneath	IN
these	DT
roofs	NNS
Deborah	NNP
looked	VBD
in	IN
on	IN
a	DT
city	NN
of	IN
fires	NNS
,	,
that	IN
burned	VBN
hot	JJ
and	CC
fiercely	RB
in	IN
the	DT
night	NN
.	.

Fire	NN
in	IN
every	DT
horrible	JJ
form	NN
:	:
pits	NNS
of	IN
flame	NN
waving	VBG
in	IN
the	DT
wind	NN
;	:
liquid	NN
metal-flames	NNS
writhing	VBG
in	IN
tortuous	JJ
streams	NNS
through	IN
the	DT
sand	NN
;	:
wide	JJ
caldrons	NNS
filled	VBN
with	IN
boiling	JJ
fire	NN
,	,
over	IN
which	WDT
bent	JJ
ghastly	JJ
wretches	NNS
stirring	VBG
the	DT
strange	JJ
brewing	NN
;	:
and	CC
through	IN
all	DT
,	,
crowds	NNS
of	IN
half-clad	JJ
men	NNS
,	,
looking	VBG
like	IN
revengeful	JJ
ghosts	NNS
in	IN
the	DT
red	JJ
light	NN
,	,
hurried	VBD
,	,
throwing	VBG
masses	NNS
of	IN
glittering	VBG
fire	NN
.	.

It	PRP
was	VBD
like	IN
a	DT
street	NN
in	IN
Hell	NNP
.	.

Even	RB
Deborah	NNP
muttered	VBD
,	,
as	IN
she	PRP
crept	VBD
through	IN
,	,
``	``
looks	VBZ
like	IN
t	NN
'	''
Devil	NNP
's	POS
place	NN
!	.
''	''

It	PRP
did	VBD
,	,
--	:
in	IN
more	JJR
ways	NNS
than	IN
one	CD
.	.

She	PRP
found	VBD
the	DT
man	NN
she	PRP
was	VBD
looking	VBG
for	IN
,	,
at	IN
last	JJ
,	,
heaping	JJ
coal	NN
on	IN
a	DT
furnace	NN
.	.

He	PRP
had	VBD
not	RB
time	NN
to	TO
eat	VB
his	PRP$
supper	NN
;	:
so	IN
she	PRP
went	VBD
behind	IN
the	DT
furnace	NN
,	,
and	CC
waited	VBD
.	.

Only	RB
a	DT
few	JJ
men	NNS
were	VBD
with	IN
him	PRP
,	,
and	CC
they	PRP
noticed	VBD
her	PRP
only	RB
by	IN
a	DT
``	``
Hyur	NN
comes	VBZ
t	NN
`	``
hunchback	NN
,	,
Wolfe	NNP
.	.
''	''

Deborah	NNP
was	VBD
stupid	JJ
with	IN
sleep	NN
;	:
her	PRP$
back	JJ
pained	JJ
her	PRP$
sharply	RB
;	:
and	CC
her	PRP$
teeth	NNS
chattered	VBD
with	IN
cold	JJ
,	,
with	IN
the	DT
rain	NN
that	WDT
soaked	VBD
her	PRP
clothes	NNS
and	CC
dripped	VBD
from	IN
her	PRP$
at	IN
every	DT
step	NN
.	.

She	PRP
stood	VBD
,	,
however	RB
,	,
patiently	RB
holding	VBG
the	DT
pail	NN
,	,
and	CC
waiting	VBG
.	.

``	``
Hout	NNP
,	,
woman	NN
!	.

ye	PRP
look	VBP
like	IN
a	DT
drowned	JJ
cat	NN
.	.

Come	VBN
near	IN
to	TO
the	DT
fire	NN
,	,
''	''
--	:
said	VBD
one	CD
of	IN
the	DT
men	NNS
,	,
approaching	VBG
to	TO
scrape	VB
away	RP
the	DT
ashes	NNS
.	.

She	PRP
shook	VBD
her	PRP$
head	NN
.	.

Wolfe	NNP
had	VBD
forgotten	VBN
her	PRP
.	.

He	PRP
turned	VBD
,	,
hearing	VBG
the	DT
man	NN
,	,
and	CC
came	VBD
closer	RBR
.	.

``	``
I	PRP
did	VBD
no	DT
'	''
think	VB
;	:
gi	NN
'	''
me	PRP
my	PRP$
supper	NN
,	,
woman	NN
.	.
''	''

She	PRP
watched	VBD
him	PRP
eat	VB
with	IN
a	DT
painful	JJ
eagerness	NN
.	.

With	IN
a	DT
woman	NN
's	POS
quick	JJ
instinct	NN
,	,
she	PRP
saw	VBD
that	IN
he	PRP
was	VBD
not	RB
hungry	JJ
,	,
--	:
was	VBD
eating	VBG
to	TO
please	VB
her	PRP
.	.

Her	PRP$
pale	NN
,	,
watery	JJ
eyes	NNS
began	VBD
to	TO
gather	VB
a	DT
strange	JJ
light	NN
.	.

``	``
Is	VBZ
'	''
t	NN
good	JJ
,	,
Hugh	NNP
?	.

T	NN
'	''
ale	NN
was	VBD
a	DT
bit	NN
sour	JJ
,	,
I	PRP
feared	VBD
.	.
''	''

``	``
No	UH
,	,
good	JJ
enough	RB
.	.
''	''

He	PRP
hesitated	VBD
a	DT
moment	NN
.	.

``	``
Ye	PRP
're	VBP
tired	VBN
,	,
poor	JJ
lass	NN
!	.

Bide	VB
here	RB
till	IN
I	PRP
go	VBP
.	.

Lay	VB
down	RB
there	RB
on	IN
that	DT
heap	NN
of	IN
ash	JJ
,	,
and	CC
go	VB
to	TO
sleep	VB
.	.
''	''

He	PRP
threw	VBD
her	PRP$
an	DT
old	JJ
coat	NN
for	IN
a	DT
pillow	NN
,	,
and	CC
turned	VBD
to	TO
his	PRP$
work	NN
.	.

The	DT
heap	NN
was	VBD
the	DT
refuse	NN
of	IN
the	DT
burnt	JJ
iron	NN
,	,
and	CC
was	VBD
not	RB
a	DT
hard	JJ
bed	NN
;	:
the	DT
half-smothered	JJ
warmth	NN
,	,
too	RB
,	,
penetrated	VBD
her	PRP$
limbs	NNS
,	,
dulling	VBG
their	PRP$
pain	NN
and	CC
cold	JJ
shiver	VBP
.	.

Miserable	JJ
enough	JJ
she	PRP
looked	VBD
,	,
lying	VBG
there	RB
on	IN
the	DT
ashes	NNS
like	IN
a	DT
limp	JJ
,	,
dirty	JJ
rag	NN
,	,
--	:
yet	RB
not	RB
an	DT
unfitting	JJ
figure	NN
to	TO
crown	NN
the	DT
scene	NN
of	IN
hopeless	JJ
discomfort	NN
and	CC
veiled	VBD
crime	NN
:	:
more	JJR
fitting	JJ
,	,
if	IN
one	CD
looked	VBD
deeper	JJR
into	IN
the	DT
heart	NN
of	IN
things	NNS
,	,
at	IN
her	PRP$
thwarted	VBN
woman	NN
's	POS
form	NN
,	,
her	PRP$
colorless	JJ
life	NN
,	,
her	PRP$
waking	NN
stupor	NN
that	WDT
smothered	VBD
pain	NN
and	CC
hunger	NN
,	,
--	:
even	RB
more	RBR
fit	JJ
to	TO
be	VB
a	DT
type	NN
of	IN
her	PRP$
class	NN
.	.

Deeper	JJR
yet	RB
if	IN
one	CD
could	MD
look	VB
,	,
was	VBD
there	EX
nothing	NN
worth	JJ
reading	NN
in	IN
this	DT
wet	JJ
,	,
faded	VBD
thing	NN
,	,
halfcovered	VBN
with	IN
ashes	NNS
?	.

no	DT
story	NN
of	IN
a	DT
soul	NN
filled	VBN
with	IN
groping	VBG
passionate	JJ
love	NN
,	,
heroic	JJ
unselfishness	NN
,	,
fierce	JJ
jealousy	NN
?	.

of	IN
years	NNS
of	IN
weary	JJ
trying	VBG
to	TO
please	VB
the	DT
one	CD
human	JJ
being	VBG
whom	WP
she	PRP
loved	VBD
,	,
to	TO
gain	VB
one	CD
look	NN
of	IN
real	JJ
heart-kindness	NN
from	IN
him	PRP
?	.

If	IN
anything	NN
like	IN
this	DT
were	VBD
hidden	VBN
beneath	IN
the	DT
pale	NN
,	,
bleared	JJ
eyes	NNS
,	,
and	CC
dull	JJ
,	,
washed-out-looking	JJ
face	NN
,	,
no	DT
one	NN
had	VBD
ever	RB
taken	VBN
the	DT
trouble	NN
to	TO
read	VB
its	PRP$
faint	JJ
signs	NNS
:	:
not	RB
the	DT
half-clothed	JJ
furnace-tender	JJ
,	,
Wolfe	NNP
,	,
certainly	RB
.	.

Yet	RB
he	PRP
was	VBD
kind	NN
to	TO
her	PRP$
:	:
it	PRP
was	VBD
his	PRP$
nature	NN
to	TO
be	VB
kind	RB
,	,
even	RB
to	TO
the	DT
very	RB
rats	NNS
that	WDT
swarmed	VBD
in	IN
the	DT
cellar	NN
:	:
kind	NN
to	TO
her	PRP$
in	IN
just	RB
the	DT
same	JJ
way	NN
.	.

She	PRP
knew	VBD
that	IN
.	.

And	CC
it	PRP
might	MD
be	VB
that	IN
very	RB
knowledge	NN
had	VBD
given	VBN
to	TO
her	PRP$
face	NN
its	PRP$
apathy	NN
and	CC
vacancy	NN
more	JJR
than	IN
her	PRP$
low	JJ
,	,
torpid	JJ
life	NN
.	.

One	CD
sees	VBZ
that	IN
dead	JJ
,	,
vacant	JJ
look	NN
steal	VBP
sometimes	RB
over	IN
the	DT
rarest	JJS
,	,
finest	JJS
of	IN
women	NNS
's	POS
faces	NNS
,	,
--	:
in	IN
the	DT
very	RB
midst	NN
,	,
it	PRP
may	MD
be	VB
,	,
of	IN
their	PRP$
warmest	JJS
summer	NN
's	POS
day	NN
;	:
and	CC
then	RB
one	PRP
can	MD
guess	VB
at	IN
the	DT
secret	NN
of	IN
intolerable	JJ
solitude	NN
that	WDT
lies	VBZ
hid	VBD
beneath	IN
the	DT
delicate	JJ
laces	NNS
and	CC
brilliant	JJ
smile	NN
.	.

There	EX
was	VBD
no	DT
warmth	NN
,	,
no	DT
brilliancy	NN
,	,
no	DT
summer	NN
for	IN
this	DT
woman	NN
;	:
so	IN
the	DT
stupor	NN
and	CC
vacancy	NN
had	VBD
time	NN
to	TO
gnaw	VB
into	IN
her	PRP$
face	NN
perpetually	RB
.	.

She	PRP
was	VBD
young	JJ
,	,
too	RB
,	,
though	IN
no	DT
one	NN
guessed	VBD
it	PRP
;	:
so	IN
the	DT
gnawing	NN
was	VBD
the	DT
fiercer	JJR
.	.

She	PRP
lay	VBD
quiet	JJ
in	IN
the	DT
dark	JJ
corner	NN
,	,
listening	VBG
,	,
through	IN
the	DT
monotonous	JJ
din	NN
and	CC
uncertain	JJ
glare	NN
of	IN
the	DT
works	NNS
,	,
to	TO
the	DT
dull	JJ
plash	NN
of	IN
the	DT
rain	NN
in	IN
the	DT
far	JJ
distance	NN
,	,
shrinking	VBG
back	RB
whenever	WRB
the	DT
man	NN
Wolfe	NNP
happened	VBD
to	TO
look	VB
towards	IN
her	PRP
.	.

She	PRP
knew	VBD
,	,
in	IN
spite	NN
of	IN
all	PDT
his	PRP$
kindness	NN
,	,
that	IN
there	EX
was	VBD
that	IN
in	IN
her	PRP$
face	NN
and	CC
form	NN
which	WDT
made	VBD
him	PRP
loathe	VB
the	DT
sight	NN
of	IN
her	PRP$
.	.

She	PRP
felt	VBD
by	IN
instinct	NN
,	,
although	IN
she	PRP
could	MD
not	RB
comprehend	VB
it	PRP
,	,
the	DT
finer	JJ
nature	NN
of	IN
the	DT
man	NN
,	,
which	WDT
made	VBD
him	PRP
among	IN
his	PRP$
fellow-workmen	JJ
something	NN
unique	JJ
,	,
set	VBN
apart	RB
.	.

She	PRP
knew	VBD
,	,
that	IN
,	,
down	IN
under	IN
all	PDT
the	DT
vileness	NN
and	CC
coarseness	NN
of	IN
his	PRP$
life	NN
,	,
there	EX
was	VBD
a	DT
groping	VBG
passion	NN
for	IN
whatever	WDT
was	VBD
beautiful	JJ
and	CC
pure	JJ
,	,
that	IN
his	PRP$
soul	NN
sickened	VBN
with	IN
disgust	NN
at	IN
her	PRP$
deformity	NN
,	,
even	RB
when	WRB
his	PRP$
words	NNS
were	VBD
kindest	JJS
.	.

Through	IN
this	DT
dull	JJ
consciousness	NN
,	,
which	WDT
never	RB
left	VBD
her	PRP
,	,
came	VBD
,	,
like	IN
a	DT
sting	NN
,	,
the	DT
recollection	NN
of	IN
the	DT
dark	JJ
blue	JJ
eyes	NNS
and	CC
lithe	JJ
figure	NN
of	IN
the	DT
little	JJ
Irish	JJ
girl	NN
she	PRP
had	VBD
left	VBN
in	IN
the	DT
cellar	NN
.	.

The	DT
recollection	NN
struck	VBD
through	IN
even	RB
her	PRP$
stupid	JJ
intellect	NN
with	IN
a	DT
vivid	JJ
glow	NN
of	IN
beauty	NN
and	CC
of	IN
grace	NN
.	.

Little	JJ
Janey	NN
,	,
timid	JJ
,	,
helpless	JJ
,	,
clinging	JJ
to	TO
Hugh	NNP
as	IN
her	PRP$
only	JJ
friend	NN
:	:
that	DT
was	VBD
the	DT
sharp	JJ
thought	NN
,	,
the	DT
bitter	JJ
thought	NN
,	,
that	WDT
drove	VBD
into	IN
the	DT
glazed	VBN
eyes	NNS
a	DT
fierce	JJ
light	NN
of	IN
pain	NN
.	.

You	PRP
laugh	NN
at	IN
it	PRP
?	.

Are	VBP
pain	NN
and	CC
jealousy	NN
less	RBR
savage	JJ
realities	NNS
down	RB
here	RB
in	IN
this	DT
place	NN
I	PRP
am	VBP
taking	VBG
you	PRP
to	TO
than	IN
in	IN
your	PRP$
own	JJ
house	NN
or	CC
your	PRP$
own	JJ
heart	NN
,	,
--	:
your	PRP$
heart	NN
,	,
which	WDT
they	PRP
clutch	VBP
at	IN
sometimes	RB
?	.

The	DT
note	NN
is	VBZ
the	DT
same	JJ
,	,
I	PRP
fancy	JJ
,	,
be	VB
the	DT
octave	NN
high	JJ
or	CC
low	JJ
.	.

If	IN
you	PRP
could	MD
go	VB
into	IN
this	DT
mill	NN
where	WRB
Deborah	NNP
lay	VBD
,	,
and	CC
drag	VB
out	RP
from	IN
the	DT
hearts	NNS
of	IN
these	DT
men	NNS
the	DT
terrible	JJ
tragedy	NN
of	IN
their	PRP$
lives	NNS
,	,
taking	VBG
it	PRP
as	IN
a	DT
symptom	NN
of	IN
the	DT
disease	NN
of	IN
their	PRP$
class	NN
,	,
no	DT
ghost	NN
Horror	NNP
would	MD
terrify	VB
you	PRP
more	RBR
.	.

A	DT
reality	NN
of	IN
soul-starvation	NN
,	,
of	IN
living	VBG
death	NN
,	,
that	WDT
meets	VBZ
you	PRP
every	DT
day	NN
under	IN
the	DT
besotted	JJ
faces	NNS
on	IN
the	DT
street	NN
,	,
--	:
I	PRP
can	MD
paint	VB
nothing	NN
of	IN
this	DT
,	,
only	RB
give	VBP
you	PRP
the	DT
outside	JJ
outlines	VBZ
of	IN
a	DT
night	NN
,	,
a	DT
crisis	NN
in	IN
the	DT
life	NN
of	IN
one	CD
man	NN
:	:
whatever	WDT
muddy	JJ
depth	NN
of	IN
soul-history	JJ
lies	NNS
beneath	IN
you	PRP
can	MD
read	VB
according	VBG
to	TO
the	DT
eyes	NNS
God	NNP
has	VBZ
given	VBN
you	PRP
.	.

Wolfe	NNP
,	,
while	IN
Deborah	NNP
watched	VBD
him	PRP
as	IN
a	DT
spaniel	NN
its	PRP$
master	NN
,	,
bent	JJ
over	IN
the	DT
furnace	NN
with	IN
his	PRP$
iron	NN
pole	NN
,	,
unconscious	JJ
of	IN
her	PRP$
scrutiny	NN
,	,
only	RB
stopping	VBG
to	TO
receive	VB
orders	NNS
.	.

Physically	RB
,	,
Nature	NNP
had	VBD
promised	VBN
the	DT
man	NN
but	CC
little	RB
.	.

He	PRP
had	VBD
already	RB
lost	VBN
the	DT
strength	NN
and	CC
instinct	NN
vigor	NN
of	IN
a	DT
man	NN
,	,
his	PRP$
muscles	NNS
were	VBD
thin	JJ
,	,
his	PRP$
nerves	NNS
weak	JJ
,	,
his	PRP$
face	NN
-LRB-	-LRB-
a	DT
meek	NN
,	,
woman	NN
's	POS
face	NN
-RRB-	-RRB-
haggard	NN
,	,
yellow	JJ
with	IN
consumption	NN
.	.

In	IN
the	DT
mill	NN
he	PRP
was	VBD
known	VBN
as	IN
one	CD
of	IN
the	DT
girl-men	NNS
:	:
``	``
Molly	NNP
Wolfe	NNP
''	''
was	VBD
his	PRP$
sobriquet	NN
.	.

He	PRP
was	VBD
never	RB
seen	VBN
in	IN
the	DT
cockpit	NN
,	,
did	VBD
not	RB
own	VB
a	DT
terrier	NN
,	,
drank	VBD
but	CC
seldom	RB
;	:
when	WRB
he	PRP
did	VBD
,	,
desperately	RB
.	.

He	PRP
fought	VBD
sometimes	RB
,	,
but	CC
was	VBD
always	RB
thrashed	VBN
,	,
pommelled	VBN
to	TO
a	DT
jelly	NN
.	.

The	DT
man	NN
was	VBD
game	NN
enough	RB
,	,
when	WRB
his	PRP$
blood	NN
was	VBD
up	RB
:	:
but	CC
he	PRP
was	VBD
no	DT
favorite	JJ
in	IN
the	DT
mill	NN
;	:
he	PRP
had	VBD
the	DT
taint	NN
of	IN
school-learning	NN
on	IN
him	PRP
,	,
--	:
not	RB
to	TO
a	DT
dangerous	JJ
extent	NN
,	,
only	RB
a	DT
quarter	NN
or	CC
so	RB
in	IN
the	DT
free-school	NN
in	IN
fact	NN
,	,
but	CC
enough	RB
to	TO
ruin	VB
him	PRP
as	IN
a	DT
good	JJ
hand	NN
in	IN
a	DT
fight	NN
.	.

For	IN
other	JJ
reasons	NNS
,	,
too	RB
,	,
he	PRP
was	VBD
not	RB
popular	JJ
.	.

Not	RB
one	CD
of	IN
themselves	PRP
,	,
they	PRP
felt	VBD
that	IN
,	,
though	IN
outwardly	RB
as	IN
filthy	JJ
and	CC
ash-covered	JJ
;	:
silent	JJ
,	,
with	IN
foreign	JJ
thoughts	NNS
and	CC
longings	NNS
breaking	VBG
out	RP
through	IN
his	PRP$
quietness	NN
in	IN
innumerable	JJ
curious	JJ
ways	NNS
:	:
this	DT
one	CD
,	,
for	IN
instance	NN
.	.

In	IN
the	DT
neighboring	VBG
furnace-buildings	JJ
lay	JJ
great	JJ
heaps	NNS
of	IN
the	DT
refuse	NN
from	IN
the	DT
ore	NN
after	IN
the	DT
pig-metal	JJ
is	VBZ
run	VBN
.	.

Korl	NN
we	PRP
call	VBP
it	PRP
here	RB
:	:
a	DT
light	NN
,	,
porous	JJ
substance	NN
,	,
of	IN
a	DT
delicate	JJ
,	,
waxen	JJ
,	,
flesh-colored	JJ
tinge	NN
.	.

Out	IN
of	IN
the	DT
blocks	NNS
of	IN
this	DT
korl	NN
,	,
Wolfe	NNP
,	,
in	IN
his	PRP$
off-hours	NNS
from	IN
the	DT
furnace	NN
,	,
had	VBD
a	DT
habit	NN
of	IN
chipping	VBG
and	CC
moulding	VBG
figures	NNS
,	,
--	:
hideous	JJ
,	,
fantastic	JJ
enough	RB
,	,
but	CC
sometimes	RB
strangely	RB
beautiful	JJ
:	:
even	RB
the	DT
mill-men	JJ
saw	NN
that	IN
,	,
while	IN
they	PRP
jeered	VBD
at	IN
him	PRP
.	.

It	PRP
was	VBD
a	DT
curious	JJ
fancy	NN
in	IN
the	DT
man	NN
,	,
almost	RB
a	DT
passion	NN
.	.

The	DT
few	JJ
hours	NNS
for	IN
rest	NN
he	PRP
spent	VBD
hewing	VBG
and	CC
hacking	NN
with	IN
his	PRP$
blunt	JJ
knife	NN
,	,
never	RB
speaking	VBG
,	,
until	IN
his	PRP$
watch	NN
came	VBD
again	RB
,	,
--	:
working	VBG
at	IN
one	CD
figure	NN
for	IN
months	NNS
,	,
and	CC
,	,
when	WRB
it	PRP
was	VBD
finished	VBN
,	,
breaking	VBG
it	PRP
to	TO
pieces	NNS
perhaps	RB
,	,
in	IN
a	DT
fit	NN
of	IN
disappointment	NN
.	.

A	DT
morbid	JJ
,	,
gloomy	JJ
man	NN
,	,
untaught	NN
,	,
unled	JJ
,	,
left	VBD
to	TO
feed	VB
his	PRP$
soul	NN
in	IN
grossness	NN
and	CC
crime	NN
,	,
and	CC
hard	RB
,	,
grinding	VBG
labor	NN
.	.

I	PRP
want	VBP
you	PRP
to	TO
come	VB
down	RB
and	CC
look	VB
at	IN
this	DT
Wolfe	NNP
,	,
standing	VBG
there	RB
among	IN
the	DT
lowest	JJS
of	IN
his	PRP$
kind	NN
,	,
and	CC
see	VB
him	PRP
just	RB
as	IN
he	PRP
is	VBZ
,	,
that	IN
you	PRP
may	MD
judge	VB
him	PRP
justly	RB
when	WRB
you	PRP
hear	VBP
the	DT
story	NN
of	IN
this	DT
night	NN
.	.

I	PRP
want	VBP
you	PRP
to	TO
look	VB
back	RB
,	,
as	IN
he	PRP
does	VBZ
every	DT
day	NN
,	,
at	IN
his	PRP$
birth	NN
in	IN
vice	NN
,	,
his	PRP$
starved	VBN
infancy	NN
;	:
to	TO
remember	VB
the	DT
heavy	JJ
years	NNS
he	PRP
has	VBZ
groped	VBN
through	IN
as	IN
boy	NN
and	CC
man	NN
,	,
--	:
the	DT
slow	JJ
,	,
heavy	JJ
years	NNS
of	IN
constant	JJ
,	,
hot	JJ
work	NN
.	.

So	RB
long	RB
ago	IN
he	PRP
began	VBD
,	,
that	IN
he	PRP
thinks	VBZ
sometimes	RB
he	PRP
has	VBZ
worked	VBN
there	RB
for	IN
ages	NNS
.	.

There	EX
is	VBZ
no	DT
hope	NN
that	IN
it	PRP
will	MD
ever	RB
end	VB
.	.

Think	VB
that	DT
God	NNP
put	VBD
into	IN
this	DT
man	NN
's	POS
soul	NN
a	DT
fierce	JJ
thirst	NN
for	IN
beauty	NN
,	,
--	:
to	TO
know	VB
